feature_id,canonical_value,headline_value,transformation,count
DEP-REL-CHG,cop,det,cop→det,4
DEP-REL-CHG,det,nmod:unmarked,det→nmod:unmarked,3
DEP-REL-CHG,amod,aux,amod→aux,3
DEP-REL-CHG,aux,acl:relcl,aux→acl:relcl,3
DEP-REL-CHG,obl:unmarked,amod,obl:unmarked→amod,3
DEP-REL-CHG,aux:pass,flat,aux:pass→flat,3
DEP-REL-CHG,compound:prt,punct,compound:prt→punct,3
DEP-REL-CHG,advmod,nmod:poss,advmod→nmod:poss,3
DEP-REL-CHG,obl,obl:unmarked,obl→obl:unmarked,3
DEP-REL-CHG,nummod,acl,nummod→acl,3
DEP-REL-CHG,csubj,obj,csubj→obj,3
DEP-REL-CHG,obl,det,obl→det,3
DEP-REL-CHG,acl,nsubj,acl→nsubj,3
DEP-REL-CHG,aux:pass,advmod,aux:pass→advmod,3
DEP-REL-CHG,advmod,acl,advmod→acl,3
DEP-REL-CHG,appos,compound,appos→compound,3
DEP-REL-CHG,compound,aux:pass,compound→aux:pass,3
DEP-REL-CHG,nsubj:pass,obl,nsubj:pass→obl,3
DEP-REL-CHG,appos,amod,appos→amod,3
DEP-REL-CHG,cc,flat,cc→flat,3
DEP-REL-CHG,appos,obj,appos→obj,3
DEP-REL-CHG,obj,obl:unmarked,obj→obl:unmarked,3
DEP-REL-CHG,advcl,parataxis,advcl→parataxis,3
DEP-REL-CHG,det,ccomp,det→ccomp,3
DEP-REL-CHG,case,aux:pass,case→aux:pass,3
DEP-REL-CHG,root,ccomp,root→ccomp,3
DEP-REL-CHG,acl:relcl,mark,acl:relcl→mark,3
DEP-REL-CHG,nummod,advcl,nummod→advcl,3
DEP-REL-CHG,appos,acl,appos→acl,3
DEP-REL-CHG,compound,cop,compound→cop,3
DEP-REL-CHG,aux:pass,nmod:poss,aux:pass→nmod:poss,3
DEP-REL-CHG,conj,nummod,conj→nummod,3
DEP-REL-CHG,case,fixed,case→fixed,3
DEP-REL-CHG,cc,nmod:poss,cc→nmod:poss,3
DEP-REL-CHG,advmod,cop,advmod→cop,3
DEP-REL-CHG,obl,xcomp,obl→xcomp,3
DEP-REL-CHG,compound,obl:unmarked,compound→obl:unmarked,3
DEP-REL-CHG,obl:unmarked,obl,obl:unmarked→obl,3
DEP-REL-CHG,amod,cc,amod→cc,3
DEP-REL-CHG,obl,conj,obl→conj,3
DEP-REL-CHG,obl:unmarked,advmod,obl:unmarked→advmod,3
DEP-REL-CHG,acl,flat,acl→flat,3
DEP-REL-CHG,xcomp,mark,xcomp→mark,3
DEP-REL-CHG,det,cop,det→cop,3
DEP-REL-CHG,nmod,advcl,nmod→advcl,3
DEP-REL-CHG,aux,conj,aux→conj,3
DEP-REL-CHG,case,obl:unmarked,case→obl:unmarked,3
DEP-REL-CHG,obj,aux,obj→aux,3
DEP-REL-CHG,xcomp,advcl,xcomp→advcl,3
DEP-REL-CHG,amod,obl:unmarked,amod→obl:unmarked,3
DEP-REL-CHG,fixed,obl,fixed→obl,3
DEP-REL-CHG,expl,case,expl→case,3
DEP-REL-CHG,nsubj:pass,conj,nsubj:pass→conj,3
DEP-REL-CHG,cop,aux,cop→aux,3
DEP-REL-CHG,ccomp,cc,ccomp→cc,3
DEP-REL-CHG,mark,compound:prt,mark→compound:prt,3
DEP-REL-CHG,compound:prt,compound,compound:prt→compound,3
DEP-REL-CHG,amod,conj,amod→conj,3
DEP-REL-CHG,xcomp,nmod:poss,xcomp→nmod:poss,3
DEP-REL-CHG,advcl,advmod,advcl→advmod,3
DEP-REL-CHG,nmod,obl:unmarked,nmod→obl:unmarked,3
DEP-REL-CHG,acl:relcl,appos,acl:relcl→appos,3
DEP-REL-CHG,acl,xcomp,acl→xcomp,3
DEP-REL-CHG,obl,acl,obl→acl,3
DEP-REL-CHG,advmod,xcomp,advmod→xcomp,3
DEP-REL-CHG,xcomp,acl,xcomp→acl,3
DEP-REL-CHG,amod,acl:relcl,amod→acl:relcl,2
DEP-REL-CHG,acl:relcl,flat,acl:relcl→flat,2
DEP-REL-CHG,nsubj,compound:prt,nsubj→compound:prt,2
DEP-REL-CHG,acl,advmod,acl→advmod,2
DEP-REL-CHG,nmod:poss,parataxis,nmod:poss→parataxis,2
DEP-REL-CHG,nmod,acl:relcl,nmod→acl:relcl,2
DEP-REL-CHG,acl:relcl,root,acl:relcl→root,2
DEP-REL-CHG,nsubj:pass,xcomp,nsubj:pass→xcomp,2
DEP-REL-CHG,flat,nsubj:pass,flat→nsubj:pass,2
DEP-REL-CHG,nsubj:pass,advmod,nsubj:pass→advmod,2
DEP-REL-CHG,aux,dep,aux→dep,2
DEP-REL-CHG,cop,nummod,cop→nummod,2
DEP-REL-CHG,obl:agent,nummod,obl:agent→nummod,2
DEP-REL-CHG,compound:prt,advmod,compound:prt→advmod,2
DEP-REL-CHG,appos,mark,appos→mark,2
DEP-REL-CHG,root,discourse,root→discourse,2
DEP-REL-CHG,parataxis,obj,parataxis→obj,2
DEP-REL-CHG,flat,advcl,flat→advcl,2
DEP-REL-CHG,advcl,aux,advcl→aux,2
DEP-REL-CHG,nsubj,fixed,nsubj→fixed,2
DEP-REL-CHG,mark,obl:unmarked,mark→obl:unmarked,2
DEP-REL-CHG,appos,obl,appos→obl,2
DEP-REL-CHG,nummod,discourse,nummod→discourse,2
DEP-REL-CHG,acl:relcl,obl,acl:relcl→obl,2
DEP-REL-CHG,compound:prt,obl,compound:prt→obl,2
DEP-REL-CHG,obl:agent,mark,obl:agent→mark,2
DEP-REL-CHG,case,cc,case→cc,2
DEP-REL-CHG,nmod:poss,conj,nmod:poss→conj,2
DEP-REL-CHG,obl:unmarked,appos,obl:unmarked→appos,2
DEP-REL-CHG,cc,advcl,cc→advcl,2
DEP-REL-CHG,conj,xcomp,conj→xcomp,2
DEP-REL-CHG,ccomp,dep,ccomp→dep,2
DEP-REL-CHG,parataxis,case,parataxis→case,2
DEP-REL-CHG,mark,nsubj:pass,mark→nsubj:pass,2
DEP-REL-CHG,flat,list,flat→list,2
DEP-REL-CHG,punct,obl:agent,punct→obl:agent,2
DEP-REL-CHG,obl:agent,punct,obl:agent→punct,2
DEP-REL-CHG,obj,cc,obj→cc,2
DEP-REL-CHG,iobj,nsubj,iobj→nsubj,2
DEP-REL-CHG,nsubj:pass,obj,nsubj:pass→obj,2
DEP-REL-CHG,flat,nummod,flat→nummod,2
DEP-REL-CHG,flat,obl:unmarked,flat→obl:unmarked,2
DEP-REL-CHG,aux,iobj,aux→iobj,2
DEP-REL-CHG,advmod,nsubj,advmod→nsubj,2
DEP-REL-CHG,iobj,compound,iobj→compound,2
DEP-REL-CHG,fixed,compound,fixed→compound,2
DEP-REL-CHG,mark,conj,mark→conj,2
DEP-REL-CHG,cc,obl:unmarked,cc→obl:unmarked,2
DEP-REL-CHG,obl:unmarked,flat,obl:unmarked→flat,2
DEP-REL-CHG,acl:relcl,nsubj,acl:relcl→nsubj,2
DEP-REL-CHG,amod,cop,amod→cop,2
DEP-REL-CHG,iobj,root,iobj→root,2
DEP-REL-CHG,flat,iobj,flat→iobj,2
DEP-REL-CHG,advmod,fixed,advmod→fixed,2
DEP-REL-CHG,acl:relcl,nmod:poss,acl:relcl→nmod:poss,2
DEP-REL-CHG,expl,nmod,expl→nmod,2
DEP-REL-CHG,expl,flat,expl→flat,2
DEP-REL-CHG,det,vocative,det→vocative,2
DEP-REL-CHG,xcomp,nummod,xcomp→nummod,2
DEP-REL-CHG,obj,compound:prt,obj→compound:prt,2
DEP-REL-CHG,cop,acl,cop→acl,2
DEP-REL-CHG,iobj,xcomp,iobj→xcomp,2
DEP-REL-CHG,nsubj:pass,nmod,nsubj:pass→nmod,2
DEP-REL-CHG,case,dep,case→dep,2
DEP-REL-CHG,acl:relcl,advcl,acl:relcl→advcl,2
DEP-REL-CHG,amod,nsubj:pass,amod→nsubj:pass,2
DEP-REL-CHG,aux:pass,parataxis,aux:pass→parataxis,2
DEP-REL-CHG,acl,mark,acl→mark,2
DEP-REL-CHG,csubj,root,csubj→root,2
DEP-REL-CHG,amod,aux:pass,amod→aux:pass,2
DEP-REL-CHG,aux,obl:unmarked,aux→obl:unmarked,2
DEP-REL-CHG,flat,parataxis,flat→parataxis,2
DEP-REL-CHG,advmod,aux,advmod→aux,2
DEP-REL-CHG,ccomp,root,ccomp→root,2
DEP-REL-CHG,nummod,advmod,nummod→advmod,2
DEP-REL-CHG,cc,cop,cc→cop,2
DEP-REL-CHG,xcomp,nsubj,xcomp→nsubj,2
DEP-REL-CHG,cop,conj,cop→conj,2
DEP-REL-CHG,ccomp,acl,ccomp→acl,2
DEP-REL-CHG,case,nmod:unmarked,case→nmod:unmarked,2
DEP-REL-CHG,aux:pass,appos,aux:pass→appos,2
DEP-REL-CHG,obl:unmarked,nsubj,obl:unmarked→nsubj,2
DEP-REL-CHG,conj,mark,conj→mark,2
DEP-REL-CHG,punct,ccomp,punct→ccomp,2
DEP-REL-CHG,ccomp,cop,ccomp→cop,2
DEP-REL-CHG,cc,xcomp,cc→xcomp,2
DEP-REL-CHG,conj,aux,conj→aux,2
DEP-REL-CHG,appos,nsubj,appos→nsubj,2
DEP-REL-CHG,acl,root,acl→root,2
DEP-REL-CHG,case,acl:relcl,case→acl:relcl,2
DEP-REL-CHG,nsubj,discourse,nsubj→discourse,2
DEP-REL-CHG,nmod:poss,xcomp,nmod:poss→xcomp,2
DEP-REL-CHG,compound:prt,flat,compound:prt→flat,2
DEP-REL-CHG,advcl,root,advcl→root,2
DEP-REL-CHG,advmod,det,advmod→det,2
DEP-REL-CHG,mark,acl:relcl,mark→acl:relcl,2
DEP-REL-CHG,obl:unmarked,nmod,obl:unmarked→nmod,2
DEP-REL-CHG,cc,nmod,cc→nmod,2
DEP-REL-CHG,obj,aux:pass,obj→aux:pass,2
DEP-REL-CHG,cop,nsubj,cop→nsubj,2
DEP-REL-CHG,acl:relcl,punct,acl:relcl→punct,2
DEP-REL-CHG,obl:unmarked,compound,obl:unmarked→compound,2
DEP-REL-CHG,ccomp,fixed,ccomp→fixed,2
DEP-REL-CHG,fixed,flat,fixed→flat,2
DEP-REL-CHG,mark,obl:agent,mark→obl:agent,2
DEP-REL-CHG,conj,advcl,conj→advcl,1
DEP-REL-CHG,nmod,aux,nmod→aux,1
DEP-REL-CHG,obj,nsubj:pass,obj→nsubj:pass,1
DEP-REL-CHG,advcl,vocative,advcl→vocative,1
DEP-REL-CHG,csubj,nsubj,csubj→nsubj,1
DEP-REL-CHG,acl:relcl,compound:prt,acl:relcl→compound:prt,1
DEP-REL-CHG,xcomp,nmod,xcomp→nmod,1
DEP-REL-CHG,csubj,aux,csubj→aux,1
DEP-REL-CHG,nmod,det,nmod→det,1
DEP-REL-CHG,iobj,nummod,iobj→nummod,1
DEP-REL-CHG,advmod,aux:pass,advmod→aux:pass,1
DEP-REL-CHG,csubj:pass,punct,csubj:pass→punct,1
DEP-REL-CHG,nsubj,cc:preconj,nsubj→cc:preconj,1
DEP-REL-CHG,cc:preconj,obj,cc:preconj→obj,1
DEP-REL-CHG,nsubj:pass,obl:unmarked,nsubj:pass→obl:unmarked,1
DEP-REL-CHG,punct,orphan,punct→orphan,1
DEP-REL-CHG,discourse,compound,discourse→compound,1
DEP-REL-CHG,appos,compound:prt,appos→compound:prt,1
DEP-REL-CHG,obl,compound:prt,obl→compound:prt,1
DEP-REL-CHG,aux,ccomp,aux→ccomp,1
DEP-REL-CHG,aux,fixed,aux→fixed,1
DEP-REL-CHG,fixed,root,fixed→root,1
DEP-REL-CHG,amod,obl:agent,amod→obl:agent,1
DEP-REL-CHG,nmod:poss,cc,nmod:poss→cc,1
DEP-REL-CHG,flat,conj,flat→conj,1
DEP-REL-CHG,acl,cc,acl→cc,1
DEP-REL-CHG,xcomp,det,xcomp→det,1
DEP-REL-CHG,obl:unmarked,parataxis,obl:unmarked→parataxis,1
DEP-REL-CHG,nmod:unmarked,punct,nmod:unmarked→punct,1
DEP-REL-CHG,obl:agent,nmod,obl:agent→nmod,1
DEP-REL-CHG,conj,cc,conj→cc,1
DEP-REL-CHG,compound:prt,conj,compound:prt→conj,1
DEP-REL-CHG,advcl,conj,advcl→conj,1
DEP-REL-CHG,ccomp,aux,ccomp→aux,1
DEP-REL-CHG,parataxis,dep,parataxis→dep,1
DEP-REL-CHG,expl,punct,expl→punct,1
DEP-REL-CHG,advcl,obl:unmarked,advcl→obl:unmarked,1
DEP-REL-CHG,obj,obl:agent,obj→obl:agent,1
DEP-REL-CHG,obl:agent,flat,obl:agent→flat,1
DEP-REL-CHG,fixed,nmod:poss,fixed→nmod:poss,1
DEP-REL-CHG,obj,list,obj→list,1
DEP-REL-CHG,advmod,ccomp,advmod→ccomp,1
DEP-REL-CHG,nummod,obl:agent,nummod→obl:agent,1
DEP-REL-CHG,acl:relcl,advmod,acl:relcl→advmod,1
DEP-REL-CHG,csubj,det,csubj→det,1
DEP-REL-CHG,acl:relcl,det,acl:relcl→det,1
DEP-REL-CHG,aux:pass,obl:agent,aux:pass→obl:agent,1
DEP-REL-CHG,obl:agent,obl,obl:agent→obl,1
DEP-REL-CHG,obl,nmod:unmarked,obl→nmod:unmarked,1
DEP-REL-CHG,nmod:poss,acl,nmod:poss→acl,1
DEP-REL-CHG,acl,nmod:poss,acl→nmod:poss,1
DEP-REL-CHG,fixed,obj,fixed→obj,1
DEP-REL-CHG,punct,csubj,punct→csubj,1
DEP-REL-CHG,aux:pass,compound:prt,aux:pass→compound:prt,1
DEP-REL-CHG,compound:prt,advcl,compound:prt→advcl,1
DEP-REL-CHG,appos,conj,appos→conj,1
DEP-REL-CHG,vocative,nmod,vocative→nmod,1
DEP-REL-CHG,compound:prt,cop,compound:prt→cop,1
DEP-REL-CHG,acl,obl:agent,acl→obl:agent,1
DEP-REL-CHG,advmod,dep,advmod→dep,1
DEP-REL-CHG,nummod,dep,nummod→dep,1
DEP-REL-CHG,advcl,obl:agent,advcl→obl:agent,1
DEP-REL-CHG,obl:agent,compound,obl:agent→compound,1
DEP-REL-CHG,obl,aux,obl→aux,1
DEP-REL-CHG,advmod,acl:relcl,advmod→acl:relcl,1
DEP-REL-CHG,root,csubj,root→csubj,1
DEP-REL-CHG,xcomp,cop,xcomp→cop,1
DEP-REL-CHG,det,fixed,det→fixed,1
DEP-REL-CHG,flat,dep,flat→dep,1
DEP-REL-CHG,discourse,flat,discourse→flat,1
DEP-REL-CHG,flat,cc,flat→cc,1
DEP-REL-CHG,aux:pass,obl:unmarked,aux:pass→obl:unmarked,1
DEP-REL-CHG,obl:unmarked,nmod:poss,obl:unmarked→nmod:poss,1
DEP-REL-CHG,iobj,amod,iobj→amod,1
DEP-REL-CHG,root,obl:agent,root→obl:agent,1
DEP-REL-CHG,parataxis,nummod,parataxis→nummod,1
DEP-REL-CHG,obl:unmarked,obj,obl:unmarked→obj,1
DEP-REL-CHG,acl:relcl,xcomp,acl:relcl→xcomp,1
DEP-REL-CHG,aux,discourse,aux→discourse,1
DEP-REL-CHG,compound:prt,parataxis,compound:prt→parataxis,1
DEP-REL-CHG,nsubj,dep,nsubj→dep,1
DEP-REL-CHG,flat,advcl:relcl,flat→advcl:relcl,1
DEP-REL-CHG,case,nsubj:pass,case→nsubj:pass,1
DEP-REL-CHG,nsubj:pass,nmod:poss,nsubj:pass→nmod:poss,1
DEP-REL-CHG,appos,aux:pass,appos→aux:pass,1
DEP-REL-CHG,obl:agent,case,obl:agent→case,1
DEP-REL-CHG,aux,nsubj:pass,aux→nsubj:pass,1
DEP-REL-CHG,aux:pass,det,aux:pass→det,1
DEP-REL-CHG,ccomp,obl:agent,ccomp→obl:agent,1
DEP-REL-CHG,nsubj:pass,nummod,nsubj:pass→nummod,1
DEP-REL-CHG,punct,nmod:unmarked,punct→nmod:unmarked,1
DEP-REL-CHG,compound:prt,nsubj:pass,compound:prt→nsubj:pass,1
DEP-REL-CHG,csubj,punct,csubj→punct,1
DEP-REL-CHG,acl:relcl,obl:unmarked,acl:relcl→obl:unmarked,1
DEP-REL-CHG,xcomp,compound:prt,xcomp→compound:prt,1
DEP-REL-CHG,aux:pass,conj,aux:pass→conj,1
DEP-REL-CHG,case,ccomp,case→ccomp,1
DEP-REL-CHG,conj,ccomp,conj→ccomp,1
DEP-REL-CHG,advcl,nsubj,advcl→nsubj,1
DEP-REL-CHG,nmod:unmarked,obj,nmod:unmarked→obj,1
DEP-REL-CHG,acl,det,acl→det,1
DEP-REL-CHG,det,aux:pass,det→aux:pass,1
DEP-REL-CHG,advcl,cop,advcl→cop,1
DEP-REL-CHG,compound,discourse,compound→discourse,1
DEP-REL-CHG,obl,dep,obl→dep,1
DEP-REL-CHG,compound:prt,amod,compound:prt→amod,1
DEP-REL-CHG,obl:agent,advcl,obl:agent→advcl,1
DEP-REL-CHG,iobj,mark,iobj→mark,1
DEP-REL-CHG,nmod,ccomp,nmod→ccomp,1
DEP-REL-CHG,acl:relcl,parataxis,acl:relcl→parataxis,1
DEP-REL-CHG,aux,obl:agent,aux→obl:agent,1
DEP-REL-CHG,advcl:relcl,parataxis,advcl:relcl→parataxis,1
DEP-REL-CHG,obl:agent,nmod:poss,obl:agent→nmod:poss,1
DEP-REL-CHG,conj,cop,conj→cop,1
DEP-REL-CHG,cop,obl:unmarked,cop→obl:unmarked,1
DEP-REL-CHG,punct,dep,punct→dep,1
DEP-REL-CHG,cc,aux:pass,cc→aux:pass,1
DEP-REL-CHG,nsubj,expl,nsubj→expl,1
DEP-REL-CHG,expl,mark,expl→mark,1
DEP-REL-CHG,aux,expl,aux→expl,1
DEP-REL-CHG,expl,appos,expl→appos,1
DEP-REL-CHG,nummod,xcomp,nummod→xcomp,1
DEP-REL-CHG,obl:agent,conj,obl:agent→conj,1
DEP-REL-CHG,appos,xcomp,appos→xcomp,1
DEP-REL-CHG,mark,list,mark→list,1
DEP-REL-CHG,cop,mark,cop→mark,1
DEP-REL-CHG,csubj,cop,csubj→cop,1
DEP-REL-CHG,xcomp,cc,xcomp→cc,1
DEP-REL-CHG,cc,nsubj:pass,cc→nsubj:pass,1
DEP-REL-CHG,nsubj:pass,compound:prt,nsubj:pass→compound:prt,1
DEP-REL-CHG,nmod,iobj,nmod→iobj,1
DEP-REL-CHG,iobj,acl:relcl,iobj→acl:relcl,1
DEP-REL-CHG,parataxis,cc,parataxis→cc,1
DEP-REL-CHG,conj,list,conj→list,1
DEP-REL-CHG,aux,list,aux→list,1
DEP-REL-CHG,expl,amod,expl→amod,1
DEP-REL-CHG,iobj,flat,iobj→flat,1
DEP-REL-CHG,acl,list,acl→list,1
DEP-REL-CHG,det,discourse,det→discourse,1
DEP-REL-CHG,obl:agent,root,obl:agent→root,1
DEP-REL-CHG,nsubj:pass,parataxis,nsubj:pass→parataxis,1
DEP-REL-CHG,nummod,nmod:poss,nummod→nmod:poss,1
DEP-REL-CHG,acl:relcl,amod,acl:relcl→amod,1
DEP-REL-CHG,flat,acl:relcl,flat→acl:relcl,1
DEP-REL-CHG,iobj,nmod:poss,iobj→nmod:poss,1
DEP-REL-CHG,advcl,compound:prt,advcl→compound:prt,1
DEP-REL-CHG,ccomp,conj,ccomp→conj,1
DEP-REL-CHG,case,compound:prt,case→compound:prt,1
DEP-REL-CHG,mark,csubj,mark→csubj,1
DEP-REL-CHG,expl,nsubj:pass,expl→nsubj:pass,1
DEP-REL-CHG,csubj,obl:agent,csubj→obl:agent,1
DEP-REL-CHG,obl:agent,advmod,obl:agent→advmod,1
DEP-REL-CHG,xcomp,advmod,xcomp→advmod,1
DEP-REL-CHG,acl:relcl,iobj,acl:relcl→iobj,1
DEP-REL-CHG,cc,fixed,cc→fixed,1
DEP-REL-CHG,advcl,acl:relcl,advcl→acl:relcl,1
DEP-REL-CHG,appos,nmod,appos→nmod,1
DEP-REL-CHG,ccomp,obl:unmarked,ccomp→obl:unmarked,1
DEP-REL-CHG,xcomp,dep,xcomp→dep,1
DEP-REL-CHG,root,aux:pass,root→aux:pass,1
DEP-REL-CHG,discourse,case,discourse→case,1
DEP-REL-CHG,nummod,acl:relcl,nummod→acl:relcl,1
DEP-REL-CHG,expl,csubj,expl→csubj,1
DEP-REL-CHG,csubj,parataxis,csubj→parataxis,1
DEP-REL-CHG,nummod,det,nummod→det,1
DEP-REL-CHG,parataxis,punct,parataxis→punct,1
DEP-REL-CHG,nmod,cop,nmod→cop,1
DEP-REL-CHG,nsubj:pass,vocative,nsubj:pass→vocative,1
DEP-REL-CHG,ccomp,nsubj:pass,ccomp→nsubj:pass,1
DEP-REL-CHG,nsubj:pass,appos,nsubj:pass→appos,1
DEP-REL-CHG,mark,nmod:unmarked,mark→nmod:unmarked,1
DEP-REL-CHG,advcl:relcl,obl,advcl:relcl→obl,1
DEP-REL-CHG,fixed,nmod,fixed→nmod,1
DEP-REL-CHG,nsubj:pass,acl:relcl,nsubj:pass→acl:relcl,1
DEP-REL-CHG,aux:pass,nsubj,aux:pass→nsubj,1
DEP-REL-CHG,acl,parataxis,acl→parataxis,1
DEP-REL-CHG,nummod,conj,nummod→conj,1
DEP-REL-CHG,nmod,aux:pass,nmod→aux:pass,1
DEP-REL-CHG,expl,compound,expl→compound,1
DEP-REL-CHG,expl,nsubj,expl→nsubj,1
DEP-REL-CHG,appos,obl:unmarked,appos→obl:unmarked,1
DEP-REL-CHG,csubj,amod,csubj→amod,1
DEP-REL-CHG,obl,aux:pass,obl→aux:pass,1
DEP-REL-CHG,compound,cc,compound→cc,1
DEP-REL-CHG,cop,nsubj:pass,cop→nsubj:pass,1
DEP-REL-CHG,aux:pass,aux,aux:pass→aux,1
DEP-REL-CHG,obl:agent,xcomp,obl:agent→xcomp,1
DEP-REL-CHG,nmod:poss,aux,nmod:poss→aux,1
DEP-REL-CHG,compound:prt,nmod,compound:prt→nmod,1
DEP-REL-CHG,cc,acl,cc→acl,1
DEP-REL-CHG,compound:prt,nummod,compound:prt→nummod,1
DEP-REL-CHG,nmod:poss,det,nmod:poss→det,1
DEP-REL-CHG,iobj,obl:unmarked,iobj→obl:unmarked,1
DEP-REL-CHG,nummod,aux,nummod→aux,1
DEP-REL-CHG,iobj,appos,iobj→appos,1
DEP-REL-CHG,expl,advcl,expl→advcl,1
DEP-REL-CHG,csubj,nmod,csubj→nmod,1
DEP-REL-CHG,cc,det,cc→det,1
DEP-REL-CHG,aux:pass,cc,aux:pass→cc,1
DEP-REL-CHG,xcomp,root,xcomp→root,1
DEP-REL-CHG,root,cc,root→cc,1
DEP-REL-CHG,conj,acl,conj→acl,1
DEP-REL-CHG,cc,discourse,cc→discourse,1
DEP-REL-CHG,cc,aux,cc→aux,1
DEP-REL-CHG,nmod:poss,cop,nmod:poss→cop,1
DEP-REL-CHG,xcomp,obl:unmarked,xcomp→obl:unmarked,1
DEP-REL-CHG,obl:unmarked,nummod,obl:unmarked→nummod,1
FEAT-CHG,Tense=Past,Tense=Pres,Tense=Past→Tense=Pres,42
FEAT-CHG,Person=3,Person=None,Person=3→Person=None,8
FEAT-CHG,Number=Plur,Number=Sing,Number=Plur→Number=Sing,8
FEAT-CHG,Number=Sing,Number=None,Number=Sing→Number=None,7
FEAT-CHG,Mood=Ind,Mood=None,Mood=Ind→Mood=None,7
FEAT-CHG,Number=Sing,Number=Plur,Number=Sing→Number=Plur,6
FEAT-CHG,Person=None,Person=3,Person=None→Person=3,6
FEAT-CHG,Tense=Pres,Tense=None,Tense=Pres→Tense=None,5
FEAT-CHG,Number=None,Number=Sing,Number=None→Number=Sing,5
FEAT-CHG,Mood=None,Mood=Ind,Mood=None→Mood=Ind,5
FEAT-CHG,Tense=None,Tense=Pres,Tense=None→Tense=Pres,2
FEAT-CHG,Tense=Past,Tense=None,Tense=Past→Tense=None,2
FEAT-CHG,Voice=None,Voice=Pass,Voice=None→Voice=Pass,1
FEAT-CHG,Person=3,Person=1,Person=3→Person=1,1
FEAT-CHG,Case=Nom,Case=Acc,Case=Nom→Case=Acc,1
FEAT-CHG,Number=Plur,Number=None,Number=Plur→Number=None,1
FEAT-CHG,Case=None,Case=Nom,Case=None→Case=Nom,1
FORM-CHG,has,have,has→have,3
FORM-CHG,took,takes,took→takes,3
FORM-CHG,helped,helps,helped→helps,2
FORM-CHG,co-founder,Co-founder,co-founder→Co-founder,2
FORM-CHG,smashed,smashes,smashed→smashes,2
FORM-CHG,called,calls,called→calls,2
FORM-CHG,asked,asks,asked→asks,1
FORM-CHG,lost,lose,lost→lose,1
FORM-CHG,is,being,is→being,1
FORM-CHG,hit,hits,hit→hits,1
FORM-CHG,reached,reach,reached→reach,1
FORM-CHG,planned,plan,planned→plan,1
FORM-CHG,'s,','s→',1
FORM-CHG,rallied,rally,rallied→rally,1
FORM-CHG,reached,reaches,reached→reaches,1
FORM-CHG,used,use,used→use,1
FORM-CHG,Learning,Learnings,Learning→Learnings,1
FORM-CHG,rode,ride,rode→ride,1
FORM-CHG,wear,wearing,wear→wearing,1
FORM-CHG,granted,grants,granted→grants,1
FORM-CHG,grew,grows,grew→grows,1
FORM-CHG,be,'s,be→'s,1
FORM-CHG,years,yrs,years→yrs,1
FORM-CHG,has,'ve,has→'ve,1
FORM-CHG,limits,limit,limits→limit,1
FORM-CHG,he,him,he→him,1
FORM-CHG,taken,takes,taken→takes,1
FORM-CHG,attempted,attempt,attempted→attempt,1
FORM-CHG,are,be,are→be,1
FORM-CHG,threw,throw,threw→throw,1
FORM-CHG,exchanged,exchange,exchanged→exchange,1
FORM-CHG,released,releases,released→releases,1
FORM-CHG,litres,litre,litres→litre,1
FORM-CHG,criticised,criticises,criticised→criticises,1
FORM-CHG,shared,shares,shared→shares,1
FORM-CHG,said,says,said→says,1
FORM-CHG,batted,bats,batted→bats,1
FORM-CHG,raided,raids,raided→raids,1
FORM-CHG,sent,sends,sent→sends,1
FORM-CHG,praised,praises,praised→praises,1
FORM-CHG,faced,faces,faced→faces,1
FORM-CHG,revealed,reveals,revealed→reveals,1
FORM-CHG,asked,ask,asked→ask,1
FORM-CHG,looted,loot,looted→loot,1
FORM-CHG,raised,raises,raised→raises,1
FORM-CHG,is,be,is→be,1
FORM-CHG,acquired,acquires,acquired→acquires,1
FORM-CHG,got,gets,got→gets,1
FORM-CHG,signed,signs,signed→signs,1
FORM-CHG,sued,sues,sued→sues,1
FORM-CHG,sought,seeks,sought→seeks,1
FORM-CHG,introduced,introduces,introduced→introduces,1
FORM-CHG,put,puts,put→puts,1
FW-ADD,ABSENT,ADP-ADD,ABSENT→ADP-ADD,107
FW-ADD,ABSENT,PRON-PERS-ADD,ABSENT→PRON-PERS-ADD,88
FW-ADD,ABSENT,AUX-ADD,ABSENT→AUX-ADD,48
FW-ADD,ABSENT,SCONJ-ADD,ABSENT→SCONJ-ADD,12
FW-ADD,ABSENT,ART-ADD,ABSENT→ART-ADD,7
FW-ADD,ABSENT,CCONJ-ADD,ABSENT→CCONJ-ADD,4
FW-DEL,AUX-DEL,ABSENT,AUX-DEL→ABSENT,1171
FW-DEL,ART-DEL,ABSENT,ART-DEL→ABSENT,1065
FW-DEL,PRON-PERS-DEL,ABSENT,PRON-PERS-DEL→ABSENT,268
FW-DEL,SCONJ-DEL,ABSENT,SCONJ-DEL→ABSENT,253
FW-DEL,ADP-DEL,ABSENT,ADP-DEL→ABSENT,246
FW-DEL,CCONJ-DEL,ABSENT,CCONJ-DEL→ABSENT,207
HEAD-CHG,3,2,3→2,86
HEAD-CHG,4,3,4→3,40
HEAD-CHG,6,5,6→5,17
HEAD-CHG,5,4,5→4,13
HEAD-CHG,11,10,11→10,8
HEAD-CHG,7,6,7→6,7
HEAD-CHG,8,7,8→7,5
HEAD-CHG,9,6,9→6,5
HEAD-CHG,6,3,6→3,5
HEAD-CHG,11,9,11→9,4
HEAD-CHG,9,7,9→7,4
