feature_id,canonical_value,headline_value,transformation,count,percentage
DEP-REL-CHG,aux:pass,advcl,aux:pass→advcl,5,0.04252062250191343
DEP-REL-CHG,cc,nsubj,cc→nsubj,5,0.04252062250191343
DEP-REL-CHG,det,acl:relcl,det→acl:relcl,5,0.04252062250191343
DEP-REL-CHG,ccomp,nsubj,ccomp→nsubj,5,0.04252062250191343
DEP-REL-CHG,advcl,flat,advcl→flat,5,0.04252062250191343
DEP-REL-CHG,punct,acl,punct→acl,5,0.04252062250191343
DEP-REL-CHG,amod,acl,amod→acl,5,0.04252062250191343
DEP-REL-CHG,conj,parataxis,conj→parataxis,5,0.04252062250191343
DEP-REL-CHG,root,iobj,root→iobj,5,0.04252062250191343
DEP-REL-CHG,mark,ccomp,mark→ccomp,5,0.04252062250191343
DEP-REL-CHG,obl,nmod:poss,obl→nmod:poss,5,0.04252062250191343
DEP-REL-CHG,flat,xcomp,flat→xcomp,5,0.04252062250191343
DEP-REL-CHG,advcl,appos,advcl→appos,5,0.04252062250191343
DEP-REL-CHG,ccomp,amod,ccomp→amod,5,0.04252062250191343
DEP-REL-CHG,advmod,nmod,advmod→nmod,5,0.04252062250191343
DEP-REL-CHG,mark,aux:pass,mark→aux:pass,5,0.04252062250191343
DEP-REL-CHG,conj,advmod,conj→advmod,5,0.04252062250191343
DEP-REL-CHG,cop,flat,cop→flat,5,0.04252062250191343
DEP-REL-CHG,nsubj,iobj,nsubj→iobj,5,0.04252062250191343
DEP-REL-CHG,nmod:poss,advcl,nmod:poss→advcl,5,0.04252062250191343
DEP-REL-CHG,flat,nmod:poss,flat→nmod:poss,5,0.04252062250191343
DEP-REL-CHG,det,cc,det→cc,5,0.04252062250191343
DEP-REL-CHG,acl,obl,acl→obl,5,0.04252062250191343
DEP-REL-CHG,aux,cc,aux→cc,5,0.04252062250191343
DEP-REL-CHG,xcomp,parataxis,xcomp→parataxis,5,0.04252062250191343
DEP-REL-CHG,cc,mark,cc→mark,5,0.04252062250191343
DEP-REL-CHG,det,conj,det→conj,5,0.04252062250191343
DEP-REL-CHG,punct,compound:prt,punct→compound:prt,5,0.04252062250191343
DEP-REL-CHG,nmod,nmod:poss,nmod→nmod:poss,5,0.04252062250191343
DEP-REL-CHG,nmod,acl,nmod→acl,5,0.04252062250191343
DEP-REL-CHG,acl,nummod,acl→nummod,5,0.04252062250191343
DEP-REL-CHG,advcl,xcomp,advcl→xcomp,5,0.04252062250191343
DEP-REL-CHG,flat,amod,flat→amod,5,0.04252062250191343
DEP-REL-CHG,punct,acl:relcl,punct→acl:relcl,5,0.04252062250191343
DEP-REL-CHG,aux:pass,obj,aux:pass→obj,5,0.04252062250191343
DEP-REL-CHG,obj,dep,obj→dep,5,0.04252062250191343
DEP-REL-CHG,advcl,nmod,advcl→nmod,5,0.04252062250191343
DEP-REL-CHG,compound,conj,compound→conj,5,0.04252062250191343
DEP-REL-CHG,cop,advcl,cop→advcl,5,0.04252062250191343
DEP-REL-CHG,cop,compound,cop→compound,5,0.04252062250191343
DEP-REL-CHG,conj,amod,conj→amod,5,0.04252062250191343
DEP-REL-CHG,cc,advmod,cc→advmod,4,0.03401649800153074
DEP-REL-CHG,root,conj,root→conj,4,0.03401649800153074
DEP-REL-CHG,case,obl:agent,case→obl:agent,4,0.03401649800153074
DEP-REL-CHG,cc,nummod,cc→nummod,4,0.03401649800153074
DEP-REL-CHG,nmod:poss,advmod,nmod:poss→advmod,4,0.03401649800153074
DEP-REL-CHG,conj,root,conj→root,4,0.03401649800153074
DEP-REL-CHG,flat,aux:pass,flat→aux:pass,4,0.03401649800153074
DEP-REL-CHG,nsubj,cc,nsubj→cc,4,0.03401649800153074
DEP-REL-CHG,nummod,parataxis,nummod→parataxis,4,0.03401649800153074
DEP-REL-CHG,nmod,amod,nmod→amod,4,0.03401649800153074
DEP-REL-CHG,compound:prt,obj,compound:prt→obj,4,0.03401649800153074
DEP-REL-CHG,ccomp,aux:pass,ccomp→aux:pass,4,0.03401649800153074
DEP-REL-CHG,amod,advcl,amod→advcl,4,0.03401649800153074
DEP-REL-CHG,advmod,advcl,advmod→advcl,4,0.03401649800153074
DEP-REL-CHG,obl:unmarked,punct,obl:unmarked→punct,4,0.03401649800153074
DEP-REL-CHG,cop,det,cop→det,4,0.03401649800153074
DEP-REL-CHG,punct,discourse,punct→discourse,4,0.03401649800153074
DEP-REL-CHG,compound,nsubj:pass,compound→nsubj:pass,4,0.03401649800153074
DEP-REL-CHG,nmod:poss,nummod,nmod:poss→nummod,4,0.03401649800153074
DEP-REL-CHG,nsubj:pass,amod,nsubj:pass→amod,4,0.03401649800153074
DEP-REL-CHG,det,compound:prt,det→compound:prt,4,0.03401649800153074
DEP-REL-CHG,det,obl:unmarked,det→obl:unmarked,4,0.03401649800153074
DEP-REL-CHG,advcl,mark,advcl→mark,4,0.03401649800153074
DEP-REL-CHG,obl,advmod,obl→advmod,4,0.03401649800153074
DEP-REL-CHG,obj,ccomp,obj→ccomp,4,0.03401649800153074
DEP-REL-CHG,cc,amod,cc→amod,4,0.03401649800153074
DEP-REL-CHG,acl,appos,acl→appos,4,0.03401649800153074
DEP-REL-CHG,nmod,xcomp,nmod→xcomp,4,0.03401649800153074
DEP-REL-CHG,compound:prt,case,compound:prt→case,4,0.03401649800153074
DEP-REL-CHG,amod,xcomp,amod→xcomp,4,0.03401649800153074
DEP-REL-CHG,cc,root,cc→root,4,0.03401649800153074
DEP-REL-CHG,iobj,obj,iobj→obj,4,0.03401649800153074
DEP-REL-CHG,punct,cc,punct→cc,4,0.03401649800153074
DEP-REL-CHG,appos,root,appos→root,4,0.03401649800153074
DEP-REL-CHG,nummod,flat,nummod→flat,4,0.03401649800153074
DEP-REL-CHG,punct,list,punct→list,4,0.03401649800153074
DEP-REL-CHG,obj,advmod,obj→advmod,4,0.03401649800153074
DEP-REL-CHG,root,acl:relcl,root→acl:relcl,4,0.03401649800153074
DEP-REL-CHG,advmod,appos,advmod→appos,4,0.03401649800153074
DEP-REL-CHG,advmod,nummod,advmod→nummod,4,0.03401649800153074
DEP-REL-CHG,nmod,nsubj,nmod→nsubj,4,0.03401649800153074
DEP-REL-CHG,case,cop,case→cop,4,0.03401649800153074
DEP-REL-CHG,acl:relcl,case,acl:relcl→case,4,0.03401649800153074
DEP-REL-CHG,root,appos,root→appos,4,0.03401649800153074
DEP-REL-CHG,compound,acl:relcl,compound→acl:relcl,4,0.03401649800153074
DEP-REL-CHG,mark,cc,mark→cc,4,0.03401649800153074
DEP-REL-CHG,advcl,advmod,advcl→advmod,3,0.025512373501148055
DEP-REL-CHG,nsubj:pass,obl,nsubj:pass→obl,3,0.025512373501148055
DEP-REL-CHG,obj,aux,obj→aux,3,0.025512373501148055
DEP-REL-CHG,xcomp,advcl,xcomp→advcl,3,0.025512373501148055
DEP-REL-CHG,amod,obl:unmarked,amod→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,csubj,obj,csubj→obj,3,0.025512373501148055
DEP-REL-CHG,fixed,obl,fixed→obl,3,0.025512373501148055
DEP-REL-CHG,expl,case,expl→case,3,0.025512373501148055
DEP-REL-CHG,cop,aux,cop→aux,3,0.025512373501148055
DEP-REL-CHG,mark,compound:prt,mark→compound:prt,3,0.025512373501148055
DEP-REL-CHG,nsubj:pass,conj,nsubj:pass→conj,3,0.025512373501148055
DEP-REL-CHG,appos,compound,appos→compound,3,0.025512373501148055
DEP-REL-CHG,acl,nsubj,acl→nsubj,3,0.025512373501148055
DEP-REL-CHG,ccomp,cc,ccomp→cc,3,0.025512373501148055
DEP-REL-CHG,xcomp,nmod:poss,xcomp→nmod:poss,3,0.025512373501148055
DEP-REL-CHG,compound:prt,compound,compound:prt→compound,3,0.025512373501148055
DEP-REL-CHG,obl,det,obl→det,3,0.025512373501148055
DEP-REL-CHG,nmod,obl:unmarked,nmod→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,acl:relcl,appos,acl:relcl→appos,3,0.025512373501148055
DEP-REL-CHG,acl,xcomp,acl→xcomp,3,0.025512373501148055
DEP-REL-CHG,advmod,xcomp,advmod→xcomp,3,0.025512373501148055
DEP-REL-CHG,xcomp,acl,xcomp→acl,3,0.025512373501148055
DEP-REL-CHG,obl,acl,obl→acl,3,0.025512373501148055
DEP-REL-CHG,aux:pass,advmod,aux:pass→advmod,3,0.025512373501148055
DEP-REL-CHG,advmod,acl,advmod→acl,3,0.025512373501148055
DEP-REL-CHG,amod,conj,amod→conj,3,0.025512373501148055
DEP-REL-CHG,nmod,advcl,nmod→advcl,3,0.025512373501148055
DEP-REL-CHG,case,obl:unmarked,case→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,compound,aux:pass,compound→aux:pass,3,0.025512373501148055
DEP-REL-CHG,advmod,nmod:poss,advmod→nmod:poss,3,0.025512373501148055
DEP-REL-CHG,nummod,acl,nummod→acl,3,0.025512373501148055
DEP-REL-CHG,compound:prt,punct,compound:prt→punct,3,0.025512373501148055
DEP-REL-CHG,aux:pass,flat,aux:pass→flat,3,0.025512373501148055
DEP-REL-CHG,obl:unmarked,advmod,obl:unmarked→advmod,3,0.025512373501148055
DEP-REL-CHG,acl,flat,acl→flat,3,0.025512373501148055
DEP-REL-CHG,obl:unmarked,amod,obl:unmarked→amod,3,0.025512373501148055
DEP-REL-CHG,cc,flat,cc→flat,3,0.025512373501148055
DEP-REL-CHG,obj,obl:unmarked,obj→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,det,cop,det→cop,3,0.025512373501148055
DEP-REL-CHG,appos,obj,appos→obj,3,0.025512373501148055
DEP-REL-CHG,advcl,parataxis,advcl→parataxis,3,0.025512373501148055
DEP-REL-CHG,xcomp,mark,xcomp→mark,3,0.025512373501148055
DEP-REL-CHG,aux,conj,aux→conj,3,0.025512373501148055
DEP-REL-CHG,appos,amod,appos→amod,3,0.025512373501148055
DEP-REL-CHG,obl,obl:unmarked,obl→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,det,ccomp,det→ccomp,3,0.025512373501148055
DEP-REL-CHG,aux,acl:relcl,aux→acl:relcl,3,0.025512373501148055
DEP-REL-CHG,root,ccomp,root→ccomp,3,0.025512373501148055
DEP-REL-CHG,case,aux:pass,case→aux:pass,3,0.025512373501148055
DEP-REL-CHG,nummod,advcl,nummod→advcl,3,0.025512373501148055
DEP-REL-CHG,appos,acl,appos→acl,3,0.025512373501148055
DEP-REL-CHG,compound,obl:unmarked,compound→obl:unmarked,3,0.025512373501148055
DEP-REL-CHG,obl,xcomp,obl→xcomp,3,0.025512373501148055
DEP-REL-CHG,amod,cc,amod→cc,3,0.025512373501148055
DEP-REL-CHG,obl,conj,obl→conj,3,0.025512373501148055
DEP-REL-CHG,obl:unmarked,obl,obl:unmarked→obl,3,0.025512373501148055
DEP-REL-CHG,acl:relcl,mark,acl:relcl→mark,3,0.025512373501148055
DEP-REL-CHG,conj,nummod,conj→nummod,3,0.025512373501148055
DEP-REL-CHG,advmod,cop,advmod→cop,3,0.025512373501148055
DEP-REL-CHG,cc,nmod:poss,cc→nmod:poss,3,0.025512373501148055
DEP-REL-CHG,case,fixed,case→fixed,3,0.025512373501148055
DEP-REL-CHG,aux:pass,nmod:poss,aux:pass→nmod:poss,3,0.025512373501148055
DEP-REL-CHG,compound,cop,compound→cop,3,0.025512373501148055
DEP-REL-CHG,det,nmod:unmarked,det→nmod:unmarked,3,0.025512373501148055
DEP-REL-CHG,amod,aux,amod→aux,3,0.025512373501148055
DEP-REL-CHG,ccomp,fixed,ccomp→fixed,2,0.01700824900076537
DEP-REL-CHG,advcl,root,advcl→root,2,0.01700824900076537
DEP-REL-CHG,appos,mark,appos→mark,2,0.01700824900076537
DEP-REL-CHG,compound:prt,advmod,compound:prt→advmod,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,punct,acl:relcl→punct,2,0.01700824900076537
DEP-REL-CHG,cop,nsubj,cop→nsubj,2,0.01700824900076537
DEP-REL-CHG,compound:prt,flat,compound:prt→flat,2,0.01700824900076537
DEP-REL-CHG,nmod:poss,xcomp,nmod:poss→xcomp,2,0.01700824900076537
DEP-REL-CHG,nsubj,discourse,nsubj→discourse,2,0.01700824900076537
DEP-REL-CHG,case,acl:relcl,case→acl:relcl,2,0.01700824900076537
DEP-REL-CHG,acl,root,acl→root,2,0.01700824900076537
DEP-REL-CHG,appos,nsubj,appos→nsubj,2,0.01700824900076537
DEP-REL-CHG,conj,aux,conj→aux,2,0.01700824900076537
DEP-REL-CHG,cc,xcomp,cc→xcomp,2,0.01700824900076537
DEP-REL-CHG,ccomp,cop,ccomp→cop,2,0.01700824900076537
DEP-REL-CHG,punct,ccomp,punct→ccomp,2,0.01700824900076537
DEP-REL-CHG,conj,mark,conj→mark,2,0.01700824900076537
DEP-REL-CHG,obl:unmarked,nsubj,obl:unmarked→nsubj,2,0.01700824900076537
DEP-REL-CHG,aux:pass,appos,aux:pass→appos,2,0.01700824900076537
DEP-REL-CHG,case,nmod:unmarked,case→nmod:unmarked,2,0.01700824900076537
DEP-REL-CHG,mark,conj,mark→conj,2,0.01700824900076537
DEP-REL-CHG,flat,obl:unmarked,flat→obl:unmarked,2,0.01700824900076537
DEP-REL-CHG,flat,nummod,flat→nummod,2,0.01700824900076537
DEP-REL-CHG,nsubj:pass,obj,nsubj:pass→obj,2,0.01700824900076537
DEP-REL-CHG,iobj,nsubj,iobj→nsubj,2,0.01700824900076537
DEP-REL-CHG,fixed,compound,fixed→compound,2,0.01700824900076537
DEP-REL-CHG,iobj,compound,iobj→compound,2,0.01700824900076537
DEP-REL-CHG,advmod,nsubj,advmod→nsubj,2,0.01700824900076537
DEP-REL-CHG,aux,iobj,aux→iobj,2,0.01700824900076537
DEP-REL-CHG,parataxis,obj,parataxis→obj,2,0.01700824900076537
DEP-REL-CHG,root,discourse,root→discourse,2,0.01700824900076537
DEP-REL-CHG,obl:agent,nummod,obl:agent→nummod,2,0.01700824900076537
DEP-REL-CHG,ccomp,acl,ccomp→acl,2,0.01700824900076537
DEP-REL-CHG,cop,conj,cop→conj,2,0.01700824900076537
DEP-REL-CHG,xcomp,nsubj,xcomp→nsubj,2,0.01700824900076537
DEP-REL-CHG,mark,nsubj:pass,mark→nsubj:pass,2,0.01700824900076537
DEP-REL-CHG,advmod,fixed,advmod→fixed,2,0.01700824900076537
DEP-REL-CHG,flat,iobj,flat→iobj,2,0.01700824900076537
DEP-REL-CHG,iobj,root,iobj→root,2,0.01700824900076537
DEP-REL-CHG,amod,cop,amod→cop,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,nsubj,acl:relcl→nsubj,2,0.01700824900076537
DEP-REL-CHG,obl:unmarked,flat,obl:unmarked→flat,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,flat,acl:relcl→flat,2,0.01700824900076537
DEP-REL-CHG,amod,acl:relcl,amod→acl:relcl,2,0.01700824900076537
DEP-REL-CHG,cc,obl:unmarked,cc→obl:unmarked,2,0.01700824900076537
DEP-REL-CHG,cc,cop,cc→cop,2,0.01700824900076537
DEP-REL-CHG,cop,nummod,cop→nummod,2,0.01700824900076537
DEP-REL-CHG,aux,dep,aux→dep,2,0.01700824900076537
DEP-REL-CHG,nsubj:pass,advmod,nsubj:pass→advmod,2,0.01700824900076537
DEP-REL-CHG,flat,nsubj:pass,flat→nsubj:pass,2,0.01700824900076537
DEP-REL-CHG,mark,obl:unmarked,mark→obl:unmarked,2,0.01700824900076537
DEP-REL-CHG,nsubj,fixed,nsubj→fixed,2,0.01700824900076537
DEP-REL-CHG,advcl,aux,advcl→aux,2,0.01700824900076537
DEP-REL-CHG,flat,advcl,flat→advcl,2,0.01700824900076537
DEP-REL-CHG,parataxis,case,parataxis→case,2,0.01700824900076537
DEP-REL-CHG,obj,cc,obj→cc,2,0.01700824900076537
DEP-REL-CHG,obl:agent,punct,obl:agent→punct,2,0.01700824900076537
DEP-REL-CHG,punct,obl:agent,punct→obl:agent,2,0.01700824900076537
DEP-REL-CHG,flat,list,flat→list,2,0.01700824900076537
DEP-REL-CHG,nummod,advmod,nummod→advmod,2,0.01700824900076537
DEP-REL-CHG,ccomp,root,ccomp→root,2,0.01700824900076537
DEP-REL-CHG,advmod,aux,advmod→aux,2,0.01700824900076537
DEP-REL-CHG,flat,parataxis,flat→parataxis,2,0.01700824900076537
DEP-REL-CHG,aux,obl:unmarked,aux→obl:unmarked,2,0.01700824900076537
DEP-REL-CHG,amod,aux:pass,amod→aux:pass,2,0.01700824900076537
DEP-REL-CHG,csubj,root,csubj→root,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,root,acl:relcl→root,2,0.01700824900076537
DEP-REL-CHG,nmod,acl:relcl,nmod→acl:relcl,2,0.01700824900076537
DEP-REL-CHG,nummod,discourse,nummod→discourse,2,0.01700824900076537
DEP-REL-CHG,appos,obl,appos→obl,2,0.01700824900076537
DEP-REL-CHG,acl,mark,acl→mark,2,0.01700824900076537
DEP-REL-CHG,expl,nmod,expl→nmod,2,0.01700824900076537
DEP-REL-CHG,ccomp,dep,ccomp→dep,2,0.01700824900076537
DEP-REL-CHG,conj,xcomp,conj→xcomp,2,0.01700824900076537
DEP-REL-CHG,cc,advcl,cc→advcl,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,nmod:poss,acl:relcl→nmod:poss,2,0.01700824900076537
DEP-REL-CHG,aux:pass,parataxis,aux:pass→parataxis,2,0.01700824900076537
DEP-REL-CHG,amod,nsubj:pass,amod→nsubj:pass,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,advcl,acl:relcl→advcl,2,0.01700824900076537
DEP-REL-CHG,case,dep,case→dep,2,0.01700824900076537
DEP-REL-CHG,nmod:poss,parataxis,nmod:poss→parataxis,2,0.01700824900076537
DEP-REL-CHG,acl:relcl,obl,acl:relcl→obl,2,0.01700824900076537
DEP-REL-CHG,nsubj:pass,xcomp,nsubj:pass→xcomp,2,0.01700824900076537
DEP-REL-CHG,nsubj:pass,nmod,nsubj:pass→nmod,2,0.01700824900076537
DEP-REL-CHG,iobj,xcomp,iobj→xcomp,2,0.01700824900076537
DEP-REL-CHG,cop,acl,cop→acl,2,0.01700824900076537
DEP-REL-CHG,obj,compound:prt,obj→compound:prt,2,0.01700824900076537
DEP-REL-CHG,xcomp,nummod,xcomp→nummod,2,0.01700824900076537
DEP-REL-CHG,obl:agent,mark,obl:agent→mark,2,0.01700824900076537
DEP-REL-CHG,compound:prt,obl,compound:prt→obl,2,0.01700824900076537
DEP-REL-CHG,acl,advmod,acl→advmod,2,0.01700824900076537
DEP-REL-CHG,nsubj,compound:prt,nsubj→compound:prt,2,0.01700824900076537
DEP-REL-CHG,obl:unmarked,appos,obl:unmarked→appos,2,0.01700824900076537
DEP-REL-CHG,nmod:poss,conj,nmod:poss→conj,2,0.01700824900076537
DEP-REL-CHG,case,cc,case→cc,2,0.01700824900076537
DEP-REL-CHG,det,vocative,det→vocative,2,0.01700824900076537
DEP-REL-CHG,expl,flat,expl→flat,2,0.01700824900076537
DEP-REL-CHG,mark,acl:relcl,mark→acl:relcl,2,0.01700824900076537
DEP-REL-CHG,advmod,det,advmod→det,2,0.01700824900076537
DEP-REL-CHG,obj,aux:pass,obj→aux:pass,2,0.01700824900076537
DEP-REL-CHG,mark,obl:agent,mark→obl:agent,2,0.01700824900076537
DEP-REL-CHG,obl:unmarked,compound,obl:unmarked→compound,2,0.01700824900076537
DEP-REL-CHG,fixed,flat,fixed→flat,2,0.01700824900076537
DEP-REL-CHG,obl:unmarked,nmod,obl:unmarked→nmod,2,0.01700824900076537
DEP-REL-CHG,cc,nmod,cc→nmod,2,0.01700824900076537
DEP-REL-CHG,nummod,conj,nummod→conj,1,0.008504124500382685
DEP-REL-CHG,obl:unmarked,nummod,obl:unmarked→nummod,1,0.008504124500382685
DEP-REL-CHG,appos,obl:unmarked,appos→obl:unmarked,1,0.008504124500382685
DEP-REL-CHG,aux:pass,aux,aux:pass→aux,1,0.008504124500382685
DEP-REL-CHG,obl:agent,xcomp,obl:agent→xcomp,1,0.008504124500382685
DEP-REL-CHG,nmod:poss,aux,nmod:poss→aux,1,0.008504124500382685
DEP-REL-CHG,compound:prt,nmod,compound:prt→nmod,1,0.008504124500382685
DEP-REL-CHG,nsubj:pass,vocative,nsubj:pass→vocative,1,0.008504124500382685
DEP-REL-CHG,ccomp,nsubj:pass,ccomp→nsubj:pass,1,0.008504124500382685
DEP-REL-CHG,nsubj:pass,appos,nsubj:pass→appos,1,0.008504124500382685
DEP-REL-CHG,csubj,parataxis,csubj→parataxis,1,0.008504124500382685
DEP-REL-CHG,nummod,det,nummod→det,1,0.008504124500382685
DEP-REL-CHG,parataxis,punct,parataxis→punct,1,0.008504124500382685
DEP-REL-CHG,nmod,cop,nmod→cop,1,0.008504124500382685
DEP-REL-CHG,cop,nsubj:pass,cop→nsubj:pass,1,0.008504124500382685
DEP-REL-CHG,compound,cc,compound→cc,1,0.008504124500382685
DEP-REL-CHG,iobj,obl:unmarked,iobj→obl:unmarked,1,0.008504124500382685
DEP-REL-CHG,nummod,aux,nummod→aux,1,0.008504124500382685
DEP-REL-CHG,iobj,appos,iobj→appos,1,0.008504124500382685
DEP-REL-CHG,expl,advcl,expl→advcl,1,0.008504124500382685
DEP-REL-CHG,csubj,nmod,csubj→nmod,1,0.008504124500382685
DEP-REL-CHG,cc,det,cc→det,1,0.008504124500382685
DEP-REL-CHG,aux:pass,cc,aux:pass→cc,1,0.008504124500382685
DEP-REL-CHG,xcomp,root,xcomp→root,1,0.008504124500382685
DEP-REL-CHG,compound:prt,advcl,compound:prt→advcl,1,0.008504124500382685
DEP-REL-CHG,appos,conj,appos→conj,1,0.008504124500382685
DEP-REL-CHG,vocative,nmod,vocative→nmod,1,0.008504124500382685
DEP-REL-CHG,discourse,compound,discourse→compound,1,0.008504124500382685
DEP-REL-CHG,appos,compound:prt,appos→compound:prt,1,0.008504124500382685
DEP-REL-CHG,punct,orphan,punct→orphan,1,0.008504124500382685
DEP-REL-CHG,compound:prt,cop,compound:prt→cop,1,0.008504124500382685
DEP-REL-CHG,acl,obl:agent,acl→obl:agent,1,0.008504124500382685
DEP-REL-CHG,advmod,dep,advmod→dep,1,0.008504124500382685
DEP-REL-CHG,csubj,nsubj,csubj→nsubj,1,0.008504124500382685
DEP-REL-CHG,nummod,dep,nummod→dep,1,0.008504124500382685
DEP-REL-CHG,advcl,obl:agent,advcl→obl:agent,1,0.008504124500382685
DEP-REL-CHG,obl:agent,compound,obl:agent→compound,1,0.008504124500382685
DEP-REL-CHG,obl,aux,obl→aux,1,0.008504124500382685
DEP-REL-CHG,advmod,acl:relcl,advmod→acl:relcl,1,0.008504124500382685
DEP-REL-CHG,root,csubj,root→csubj,1,0.008504124500382685
DEP-REL-CHG,xcomp,cop,xcomp→cop,1,0.008504124500382685
DEP-REL-CHG,det,fixed,det→fixed,1,0.008504124500382685
DEP-REL-CHG,flat,dep,flat→dep,1,0.008504124500382685
DEP-REL-CHG,discourse,flat,discourse→flat,1,0.008504124500382685
DEP-REL-CHG,flat,cc,flat→cc,1,0.008504124500382685
DEP-REL-CHG,aux:pass,obl:unmarked,aux:pass→obl:unmarked,1,0.008504124500382685
DEP-REL-CHG,obl:unmarked,nmod:poss,obl:unmarked→nmod:poss,1,0.008504124500382685
DEP-REL-CHG,iobj,amod,iobj→amod,1,0.008504124500382685
DEP-REL-CHG,root,obl:agent,root→obl:agent,1,0.008504124500382685
DEP-REL-CHG,parataxis,nummod,parataxis→nummod,1,0.008504124500382685
DEP-REL-CHG,obl:unmarked,obj,obl:unmarked→obj,1,0.008504124500382685
DEP-REL-CHG,aux:pass,obl:agent,aux:pass→obl:agent,1,0.008504124500382685
DEP-REL-CHG,obl:agent,obl,obl:agent→obl,1,0.008504124500382685
DEP-REL-CHG,obl,nmod:unmarked,obl→nmod:unmarked,1,0.008504124500382685
DEP-REL-CHG,nmod:poss,acl,nmod:poss→acl,1,0.008504124500382685
DEP-REL-CHG,obl,compound:prt,obl→compound:prt,1,0.008504124500382685
DEP-REL-CHG,aux,ccomp,aux→ccomp,1,0.008504124500382685
DEP-REL-CHG,aux,fixed,aux→fixed,1,0.008504124500382685
DEP-REL-CHG,acl,nmod:poss,acl→nmod:poss,1,0.008504124500382685
DEP-REL-CHG,fixed,obj,fixed→obj,1,0.008504124500382685
DEP-REL-CHG,punct,csubj,punct→csubj,1,0.008504124500382685
DEP-REL-CHG,aux:pass,compound:prt,aux:pass→compound:prt,1,0.008504124500382685
DEP-REL-CHG,acl:relcl,xcomp,acl:relcl→xcomp,1,0.008504124500382685
DEP-REL-CHG,aux,discourse,aux→discourse,1,0.008504124500382685
DEP-REL-CHG,compound:prt,parataxis,compound:prt→parataxis,1,0.008504124500382685
DEP-REL-CHG,nsubj,dep,nsubj→dep,1,0.008504124500382685
DEP-REL-CHG,flat,advcl:relcl,flat→advcl:relcl,1,0.008504124500382685
DEP-REL-CHG,case,nsubj:pass,case→nsubj:pass,1,0.008504124500382685
DEP-REL-CHG,nsubj:pass,nmod:poss,nsubj:pass→nmod:poss,1,0.008504124500382685
DEP-REL-CHG,appos,aux:pass,appos→aux:pass,1,0.008504124500382685
DEP-REL-CHG,obl:agent,case,obl:agent→case,1,0.008504124500382685
DEP-REL-CHG,aux,nsubj:pass,aux→nsubj:pass,1,0.008504124500382685
DEP-REL-CHG,aux:pass,det,aux:pass→det,1,0.008504124500382685
DEP-REL-CHG,conj,advcl,conj→advcl,1,0.008504124500382685
DEP-REL-CHG,ccomp,obl:agent,ccomp→obl:agent,1,0.008504124500382685
DEP-REL-CHG,nsubj:pass,nummod,nsubj:pass→nummod,1,0.008504124500382685
DEP-REL-CHG,punct,nmod:unmarked,punct→nmod:unmarked,1,0.008504124500382685
DEP-REL-CHG,compound:prt,nsubj:pass,compound:prt→nsubj:pass,1,0.008504124500382685
DEP-REL-CHG,csubj,punct,csubj→punct,1,0.008504124500382685
DEP-REL-CHG,acl:relcl,obl:unmarked,acl:relcl→obl:unmarked,1,0.008504124500382685
DEP-REL-CHG,xcomp,compound:prt,xcomp→compound:prt,1,0.008504124500382685
DEP-REL-CHG,aux:pass,conj,aux:pass→conj,1,0.008504124500382685
DEP-REL-CHG,nmod:poss,cc,nmod:poss→cc,1,0.008504124500382685
DEP-REL-CHG,flat,conj,flat→conj,1,0.008504124500382685
DEP-REL-CHG,acl,cc,acl→cc,1,0.008504124500382685
DEP-REL-CHG,xcomp,det,xcomp→det,1,0.008504124500382685
DEP-REL-CHG,nmod,aux,nmod→aux,1,0.008504124500382685
DEP-REL-CHG,advcl,vocative,advcl→vocative,1,0.008504124500382685
DEP-REL-CHG,fixed,root,fixed→root,1,0.008504124500382685
DEP-REL-CHG,amod,obl:agent,amod→obl:agent,1,0.008504124500382685
DEP-REL-CHG,acl:relcl,advmod,acl:relcl→advmod,1,0.008504124500382685
DEP-REL-CHG,csubj,det,csubj→det,1,0.008504124500382685
DEP-REL-CHG,acl:relcl,det,acl:relcl→det,1,0.008504124500382685
DEP-REL-CHG,nsubj,cc:preconj,nsubj→cc:preconj,1,0.008504124500382685
DEP-REL-CHG,cc:preconj,obj,cc:preconj→obj,1,0.008504124500382685
DEP-REL-CHG,nsubj:pass,obl:unmarked,nsubj:pass→obl:unmarked,1,0.008504124500382685
DEP-REL-CHG,acl:relcl,compound:prt,acl:relcl→compound:prt,1,0.008504124500382685
DEP-REL-CHG,case,ccomp,case→ccomp,1,0.008504124500382685
DEP-REL-CHG,conj,ccomp,conj→ccomp,1,0.008504124500382685
DEP-REL-CHG,advcl,nsubj,advcl→nsubj,1,0.008504124500382685
DEP-REL-CHG,obj,obl:agent,obj→obl:agent,1,0.008504124500382685
DEP-REL-CHG,obl:agent,flat,obl:agent→flat,1,0.008504124500382685
